"46.603354,1.8883335","('France', ['https://www.cbsnews.com/news/covid-vaccine-biden-administration-pfizer-global-distribution/', 'https://www.cbsnews.com/news/covid-19-travel-restrictions-worldwide/', 'https://www.cbsnews.com/news/emmanuel-macron-slapped-face-france/', 'https://www.washingtonpost.com/world/europe/g7-2021-boris-johnson/2021/06/09/ab712c2a-c7cd-11eb-8708-64991f2acf28_story.html', 'https://www.bbc.com/news/world-us-canada-57416519', 'https://www.bbc.com/news/world-49434667', 'https://www.bbc.com/news/world-europe-57412615', 'https://www.bbc.com/news/uk-57406029', 'https://www.bbc.co.uk/news/world-us-canada-57416519', 'http://www.bbc.com/news/world-us-canada-57416519', 'http://www.bbc.com/news/uk-57406029'])"
"47.8331514,-122.4345806","('Puget Sound', ['https://www.nytimes.com/2021/06/09/climate/biden-clean-water-wotus.html'])"
"43.9792797,-120.737257","('Oregon', ['https://www.nytimes.com/2021/06/09/climate/biden-clean-water-wotus.html'])"
"32.6458087,-16.9290603","('E.P.A.', ['https://www.nytimes.com/2021/06/09/climate/biden-clean-water-wotus.html'])"
"39.548248,-91.153628","('Mississippi River', ['https://www.nytimes.com/2021/06/09/climate/biden-clean-water-wotus.html'])"
"38.228414900000004,-76.2631734771632","('the Chesapeake Bay', ['https://www.nytimes.com/2021/06/09/climate/biden-clean-water-wotus.html'])"
"37.4416863,-98.4225773","('Nashville', ['https://www.washingtonpost.com/arts-entertainment/2021/06/09/morgan-wallen-country-music-change/', 'http://cnn.com/2021/06/09/entertainment/cmt-music-awards-2021/index.html'])"
"30.8703881,-92.007126","('Louisiana', ['https://www.nytimes.com/2021/06/09/us/virus-vaccine-south.html', 'https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"52.4796992,-1.9026911","('Birmingham', ['https://www.nytimes.com/2021/06/09/us/virus-vaccine-south.html'])"
"33.2588817,-86.8295337","('Alabama', ['https://www.nytimes.com/2021/06/09/us/virus-vaccine-south.html', 'https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"34.0313997,-117.9895098","('Latin America', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"-34.6075682,-58.4370894","('Buenos Aires', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"32.3402898,-95.2563971","('Smith County', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"56.7861112,-4.1140518","('Scotland', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"46.2354272,130.5570647","('Huanan', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"36.3882376,-86.1332156","('Trousdale County', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"30.4065868,-87.6835974","('Foley', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"39.9527237,-75.1635262","('Philadelphia', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"31.4432234,34.360007","('Gaza', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/', 'https://www.bbc.com/news/world-middle-east-57396819'])"
"30.5951051,114.2999353","('Wuhan', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"35.0349239,-106.6870693","('Bernalillo', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"-23.2335499,17.3231107","('Namibia', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"43.6534817,-79.3839347","('Toronto', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"33.8439408,9.400138","('Tunisia', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"31.9130171,-98.527388","('Comanche County', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"40.6670439,-75.1573972","('Alpha', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"46.015703,11.264283","('Tenn.', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"-28.8166236,24.991639","('South Africa', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"38.4898675,-122.3218414","('Napa County', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"44.071351,-95.666399","('Currie', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"43.6211955,-84.6824346","('Michigan', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/', 'http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"-26.205,28.049722","('Johannesburg', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"38.7604815,-92.5617875","('Missouri', ['https://www.nytimes.com/2021/06/09/opinion/pride-police-nyc.html', 'https://nytimes.com/2021/06/09/opinion/pride-police-nyc.html'])"
"34.5708167,-105.993007","('New Mexico', ['https://www.washingtonpost.com/climate-environment/2021/06/09/biden-epa-clean-water-act/'])"
"42.6384261,12.674297","('Italy', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/', 'https://www.bbc.com/news/world-us-canada-57416519', 'https://www.bbc.com/news/world-49434667', 'https://www.bbc.com/news/uk-57406029', 'https://www.bbc.co.uk/news/world-us-canada-57416519', 'http://www.bbc.com/news/world-us-canada-57416519', 'http://www.bbc.com/news/uk-57406029'])"
"45.9896587,-94.6113288","('Minn.', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"32.0254688,35.2888075","('the West Bank', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"-23.1681782,24.5928742","('Botswana', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"-32.8755548,-56.0201525","('Uruguay', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"30.8118989,-93.740504","('Newton County', ['https://www.nytimes.com/live/2021/06/09/world/covid-vaccine-coronavirus-mask/'])"
"23.1357694,113.1982688","('Guangdong', ['https://www.nytimes.com/2021/06/09/world/asia/china-covid-lockdown.html'])"
"23.1301964,113.2592945","('Guangzhou', ['https://www.nytimes.com/2021/06/09/world/asia/china-covid-lockdown.html'])"
"38.0114581,-107.6658815","('the Deep South', ['https://www.nytimes.com/2021/06/09/opinion/politics/irs-tax-evasion-geithner-lew-paulson-summers-rubin.html', 'https://nytimes.com/2021/06/09/opinion/politics/irs-tax-evasion-geithner-lew-paulson-summers-rubin.html'])"
"39.8805189,25.0646481","('I.R.S.', ['https://www.nytimes.com/2021/06/09/opinion/politics/irs-tax-evasion-geithner-lew-paulson-summers-rubin.html', 'https://nytimes.com/2021/06/09/opinion/politics/irs-tax-evasion-geithner-lew-paulson-summers-rubin.html'])"
"32.3293809,-83.1137366","('Georgia', ['https://www.nytimes.com/2021/06/09/opinion/republican-party-2022.html', 'https://www.nytimes.com/2021/06/09/opinion/us-democracy-republicans.html', 'https://nytimes.com/2021/06/09/opinion/republican-party-2022.html', 'https://nytimes.com/2021/06/09/opinion/us-democracy-republicans.html', 'https://www.washingtonpost.com/travel/2021/04/26/europe-open-americans-greece-iceland/', 'https://www.bbc.com/worklife/article/20210604-can-pop-up-work-holidays-help-workers-de-stress'])"
"32.2990384,-90.1847691","('JACKSON', ['https://www.nytimes.com/2021/06/09/opinion/abortion-mississippi-supreme-court.html', 'https://nytimes.com/2021/06/09/opinion/abortion-mississippi-supreme-court.html'])"
"37.4429964,-122.1545229","('Silicon Valley', ['https://www.nytimes.com/2021/06/09/opinion/facebook-news-feed-zuckerberg.html', 'https://nytimes.com/2021/06/09/opinion/facebook-news-feed-zuckerberg.html'])"
"44.5990718,-72.5002608","('Vermont', ['https://www.nytimes.com/2021/06/09/opinion/us-democracy-republicans.html', 'https://nytimes.com/2021/06/09/opinion/us-democracy-republicans.html'])"
"-42.9945669,170.7100413","('the West Coast', ['https://www.nytimes.com/2021/06/09/opinion/us-democracy-republicans.html', 'https://nytimes.com/2021/06/09/opinion/us-democracy-republicans.html'])"
"35.6729639,-79.0392919","('North Carolina', ['https://www.nytimes.com/2021/06/09/opinion/us-democracy-republicans.html', 'https://nytimes.com/2021/06/09/opinion/us-democracy-republicans.html'])"
"44.4308975,-89.6884637","('Wisconsin', ['https://www.nytimes.com/2021/06/09/opinion/us-democracy-republicans.html', 'https://nytimes.com/2021/06/09/opinion/us-democracy-republicans.html'])"
"38.6529545,-90.24111656024635","('St. Louis', ['https://www.nytimes.com/2021/06/09/opinion/pride-police-nyc.html', 'https://nytimes.com/2021/06/09/opinion/pride-police-nyc.html'])"
"40.7332366,-74.0046926","('New York City Pride', ['https://www.nytimes.com/2021/06/09/opinion/pride-police-nyc.html', 'https://nytimes.com/2021/06/09/opinion/pride-police-nyc.html'])"
"45.46962845,-89.75452729933797","('Pride Island', ['https://www.nytimes.com/2021/06/09/opinion/pride-police-nyc.html', 'https://nytimes.com/2021/06/09/opinion/pride-police-nyc.html'])"
"39.1104389,-84.5144499","('Obergefell', ['https://www.nytimes.com/2021/06/09/opinion/pride-police-nyc.html', 'https://nytimes.com/2021/06/09/opinion/pride-police-nyc.html'])"
"33.1571742,-100.2453011","('Stonewall', ['https://www.nytimes.com/2021/06/09/opinion/pride-police-nyc.html', 'https://nytimes.com/2021/06/09/opinion/pride-police-nyc.html'])"
"45.4371908,12.3345898","('Venice', ['https://www.nytimes.com/2021/06/09/arts/design/napoleon-looted-art.html'])"
"45.9081401,9.141582381412086","('Alps', ['https://www.nytimes.com/2021/06/09/arts/design/napoleon-looted-art.html'])"
"33.6874388,-80.4363743","('South Carolina', ['https://www.nytimes.com/2021/06/09/books/review-all-that-she-carried-ashleys-sack-tiya-miles.html'])"
"-59.9999999,89.9999999","('the Southern Ocean', ['https://www.washingtonpost.com/science/2021/06/09/fifth-ocean-national-geographic-southern-ocean/'])"
"-79.4063075,0.3149312","('Antarctica', ['https://www.washingtonpost.com/science/2021/06/09/fifth-ocean-national-geographic-southern-ocean/'])"
"32.6475314,54.5643516","('Iran', ['https://www.washingtonpost.com/world/europe/g7-2021-boris-johnson/2021/06/09/ab712c2a-c7cd-11eb-8708-64991f2acf28_story.html'])"
"40.3492744,-74.6592958","('Princeton', ['https://www.washingtonpost.com/opinions/2021/06/09/advancing-democracy-abroad-requires-defending-it-home/'])"
"41.8755616,-87.6244212","('Chicago', ['https://www.washingtonpost.com/lifestyle/travel/these-car-rental-alternatives-will-get-you-there-this-summer/2021/06/09/6e7cac8a-c792-11eb-81b1-34796c7393af_story.html'])"
"33.8085911,-117.9395347","('D-Calif.', ['https://www.washingtonpost.com/local/legal-issues/trump-election-claims-capitol-breach-defendants/2021/06/08/036f57ee-bf22-11eb-9c90-731aff7d9a0d_story.html'])"
"39.3260685,-4.8379791","('Spain', ['https://www.washingtonpost.com/nation/2021/06/09/coronavirus-covid-live-updates-us/', 'https://www.washingtonpost.com/nation/2021/06/09/coronavirus-covid-live-updates-us/#link-VQAE5CI7VVDSDN4BY7XQKTJZCU', 'https://www.washingtonpost.com/nation/2021/06/09/coronavirus-covid-live-updates-us/#link-2W2N7S3PBJFE3K5FSSOFIVSERM', 'https://www.washingtonpost.com/nation/2021/06/09/coronavirus-covid-live-updates-us/#link-AMBQC5T57BCOTON3XIAO2ROTKE', 'http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html'])"
"38.4758406,-80.8408415","('D-W.Va.', ['https://www.washingtonpost.com/us-policy/2021/06/09/gender-pay-gap-minimum-wage/'])"
"32.6156423,44.0348194","('Karbala', ['https://www.washingtonpost.com/world/iraq-iran-militia-commander-freed/2021/06/09/b371c3a8-c903-11eb-8708-64991f2acf28_story.html'])"
"30.3321838,-81.655651","('Jacksonville', ['https://www.washingtonpost.com/nation/2021/06/09/acosta-bridge-desantis-lgbtq-florida/'])"
"33.3070018,-117.47376","('Camp Pendleton', ['https://www.washingtonpost.com/national-security/2021/06/09/marine-corps-commandant-forces-out-general-cited-fatal-amphibious-vehicle-disaster/'])"
"35.8583842,-101.972857","('Dumas', ['https://www.washingtonpost.com/weather/2021/06/09/flooding-south-high-risk/'])"
"45.0257232,-93.4865052","('Hennepin County', ['https://www.washingtonpost.com/national/justices-to-decide-if-charge-fits-minneapolis-police-killing/2021/06/08/2eb68aba-c8d4-11eb-8708-64991f2acf28_story.html'])"
"12.7503486,122.7312101","('P', ['https://www.washingtonpost.com/business/2021/06/09/affordable-housing-coming-truxton-circle/'])"
"26.3048741,50.1697474","('South Philly', ['https://www.washingtonpost.com/sports/2021/06/09/mone-davis-broadcaster-dc-grays/'])"
"-39.0792572,175.6562772","('Hazard Zone', ['https://www.washingtonpost.com/video-games/2021/06/09/battlefield-2042-battle-royale/'])"
"45.5643442,17.0118954","('Croatia', ['https://www.washingtonpost.com/travel/2021/04/26/europe-open-americans-greece-iceland/'])"
"46.7985624,8.2319736","('Switzerland', ['https://www.bbc.com/news/world-us-canada-57416519', 'https://www.bbc.co.uk/news/world-us-canada-57416519', 'http://www.bbc.com/news/world-us-canada-57416519'])"
"50.724165,-3.660795843955193","('Devon', ['https://www.bbc.com/news/world-49434667'])"
"50.1552197,-5.0688262","('Falmouth', ['https://www.bbc.com/news/world-49434667'])"
"45.28350435,34.20081877526554","('Crimea', ['https://www.bbc.com/news/world-49434667'])"
"50.0655303,-5.7136272","('the Cornish coast', ['https://www.bbc.com/news/world-49434667'])"
"50.2148928,-5.4795574","('St Ives', ['https://www.bbc.com/news/world-49434667'])"
"50.725562,-3.5269108","('Exeter', ['https://www.bbc.com/news/world-49434667'])"
"43.471143749999996,-1.552726590666314","('Biarritz', ['https://www.bbc.com/news/world-49434667'])"
"55.8609825,-4.2488787","('Glasgow', ['https://www.bbc.com/news/world-49434667'])"
"19.0759899,72.8773928","('Mumbai', ['https://www.bbc.com/news/world-asia-india-57418671', 'http://www.bbc.com/news/world-asia-india-57418671'])"
"-37.8142176,144.9631608","('Melbourne', ['https://www.bbc.com/news/world-asia-china-57380367'])"
"28.5384597,33.97519","('Mount Sinai', ['https://www.bbc.com/future/article/20210609-how-long-will-long-covid-last'])"
"63.2467777,25.9209164","('Finland', ['https://www.bbc.com/travel/story/20210609-alaskas-mushroom-of-immortality'])"
"-13.6154418,-73.1349655","('Americas', ['https://www.bbc.com/travel/story/20210609-alaskas-mushroom-of-immortality'])"
"64.4459613,-149.680909","('Alaska', ['https://www.bbc.com/travel/story/20210609-alaskas-mushroom-of-immortality'])"
"60.0,100.0","('Siberia', ['https://www.bbc.com/travel/story/20210609-alaskas-mushroom-of-immortality'])"
"64.837845,-147.716675","('Fairbanks', ['https://www.bbc.com/travel/story/20210609-alaskas-mushroom-of-immortality'])"
"34.0980031,-118.329523","('Hollywood', ['https://www.bbc.co.uk/programmes/articles/52CcBzKbbXnRY0NB0t0wsNC/sam-claflin-nine-things-we-learned-when-he-spoke-to-joe-wicks'])"
"19.58726775,-155.42688965312746","('Hawaii', ['https://www.bbc.co.uk/programmes/articles/52CcBzKbbXnRY0NB0t0wsNC/sam-claflin-nine-things-we-learned-when-he-spoke-to-joe-wicks'])"
"53.352598349999994,-6.264523001483406","('Sinn Fin', ['https://www.bbc.co.uk/news/uk-northern-ireland-politics-57411063'])"
"52.5050033,-1.964396123331272","('West Midlands', ['https://www.bbc.co.uk/news/uk-england-birmingham-57417867'])"
"52.4130189,-1.7768935","('Solihull', ['https://www.bbc.co.uk/news/uk-england-birmingham-57417867'])"
"42.4804953,85.4633464","('Xinjiang', ['https://www.bbc.com/news/business-57419071', 'http://www.bbc.com/news/business-57419071', 'http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"39.7852062,-75.9790215","('Oxford', ['https://www.bbc.com/news/uk-england-oxfordshire-57409743'])"
"51.833333,-1.25","('Oxfordshire', ['https://www.bbc.com/news/england/oxford', 'http://www.bbc.com/news/england/oxford'])"
"51.6582582,-1.5837123","('Faringdon', ['https://www.bbc.com/news/england/oxford', 'http://www.bbc.com/news/england/oxford'])"
"28.1083929,84.0917139","('Nepal', ['https://www.bbc.com/news/explainers-53640249', 'http://www.bbc.com/news/explainers-53640249'])"
"40.0332629,-7.8896263","('Portugal', ['https://www.bbc.com/news/explainers-53640249', 'http://www.bbc.com/news/explainers-53640249'])"
"29.4246002,-98.4951405","('San Antonio', ['https://www.bbc.com/news/science-environment-57411113', 'http://www.bbc.com/news/science-environment-57411113', 'http://cnn.com/2021/06/09/business/boeing-air-force-one-delay/index.html'])"
"36.1150858,-115.1734142","('Paradise', ['http://cnn.com/2021/06/09/entertainment/rachel-lindsay-chris-harrison-bachelor/index.html'])"
"51.0000002,-109.0","('North America', ['http://cnn.com/2021/06/09/tech/gamestop-new-ceo-cfo/index.html', 'http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html', 'http://cnn.com/2021/06/09/business/jbs-cyberattack-11-million/index.html'])"
"40.2253569,-82.6881395","('Ohio', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html', 'http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"-23.5506507,-46.6333824","('Sao Paulo', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html'])"
"-29.9820554,-52.3702447","('Rio Pardo', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html'])"
"42.61254875,-1.830787673361753","('Navarra', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html'])"
"31.2322758,121.4692071","('Shanghai', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html'])"
"28.469648,-16.2540884","('Santa Cruz', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html'])"
"58.1361491,40.09448579464799","('Danilovsky', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html'])"
"60.0013921,10.7363623","('Covid', ['http://cnn.com/2021/06/09/business/best-buy-thanksgiving-closed-2021/index.html'])"
"41.7962409,-71.5992372","('Rhode Island', ['http://cnn.com/2021/06/09/business/best-buy-thanksgiving-closed-2021/index.html'])"
"45.709097,-68.8590201","('Maine', ['http://cnn.com/2021/06/09/business/best-buy-thanksgiving-closed-2021/index.html'])"
"32.7174202,-117.1627728","('San Diego', ['http://cnn.com/2021/06/09/business-money/approaching-retirement-feseries/index.html'])"
"39.327894,-74.5034858","('Margate City', ['http://cnn.com/2021/06/09/business-money/approaching-retirement-feseries/index.html'])"
"50.26590325,18.69757619439062","('Eastern Europe', ['http://cnn.com/2021/06/09/business/jbs-cyberattack-11-million/index.html'])"
"29.8217562,-89.6008692","('St. Bernard Parish', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"47.6201461,-100.540737","('North Dakota', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"32.0,117.0","('Anhui', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"29.8988618,-93.9288723","('Port Arthur', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"30.0860459,-94.1018461","('Beaumont', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"31.8512134,117.25763932024238","('Anhui province', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"38.8424056,-120.4079751","('Big Hill', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"25.2395892,55.178929685130115","('Huainan', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"-0.4071786,116.9862038","('Panji No.1', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"42.3315509,-83.0466403","('Detroit', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"39.8560679,-4.0239568","('Toledo', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"46.1183391,-103.0798921","('Gascoyne', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
